emp_id,age,Department,location,education,recruitment_type,job_level,rating,onsite,awards,certifications,salary,satisfied,ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Company_Size,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Burnout_Symptoms,Location
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35231,65,Male,Married,Analyst,35,26277.23,62,1.18,True,3,Small,9.0,1.7,False,8,5,1,7,2,3,5,30,False,False,True,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35241,61,Male,Divorced,Manager,24,191038.63,40,1.61,False,0,Small,6.2,0.0,False,9,7,14,2,4,4,2,38,True,True,False,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35243,46,Male,Widowed,Manager,3,108853.8,78,0.57,False,4,Small,4.4,2.3,True,7,9,27,0,7,8,7,17,True,False,True,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35248,21,Male,Single,HR,9,30159.29,72,2.61,True,10,Large,7.9,4.1,True,8,1,11,0,1,2,2,89,False,False,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35253,59,Female,Widowed,HR,8,62210.09,73,1.42,False,3,Small,5.2,5.8,True,10,6,7,2,4,1,8,47,False,True,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35264,33,Female,Single,Analyst,3,133576.29,50,2.61,True,8,Small,6.3,8.0,False,9,7,21,8,10,0,7,24,True,False,True,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35273,18,Male,Married,Developer,6,48374.61,90,1.3,True,1,Large,7.0,3.7,False,7,4,18,10,6,0,8,77,False,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35281,35,Non-Binary,Single,Manager,15,24815.4,51,2.85,False,2,Medium,4.3,7.2,True,4,7,5,10,6,10,6,56,True,True,False,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35285,35,Male,Widowed,Support,36,151100.16,69,2.32,False,2,Medium,7.9,8.4,False,6,2,4,3,5,6,2,77,False,False,False,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35289,26,Non-Binary,Married,Support,25,110761.8,40,1.51,False,4,Small,6.9,6.1,True,0,7,15,5,2,6,9,45,True,True,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35315,25,Male,Divorced,Analyst,39,55230.94,56,1.66,True,0,Small,7.9,2.6,True,9,3,19,9,8,9,4,89,True,True,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35321,54,Non-Binary,Divorced,Developer,18,31322.36,61,1.76,False,8,Large,5.1,4.6,True,2,3,16,10,5,3,3,7,False,True,False,Yes,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35323,51,Male,Divorced,HR,28,112656.31,75,0.08,True,6,Medium,7.3,3.7,False,9,1,5,8,9,10,7,90,True,False,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35329,43,Female,Widowed,Analyst,20,149262.39,71,2.17,False,4,Small,8.0,7.7,True,8,5,7,5,0,10,0,43,True,True,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35349,55,Non-Binary,Married,Analyst,17,135980.79,70,1.6,True,4,Medium,6.8,5.2,True,4,9,25,6,0,0,3,5,False,False,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35353,52,Male,Single,Sales,25,55125.78,88,1.41,False,6,Large,4.9,4.1,False,7,7,25,10,7,3,2,81,False,False,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35362,55,Female,Single,Manager,38,63290.66,45,1.21,False,4,Medium,7.7,7.3,True,8,0,10,1,3,4,5,39,False,False,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35368,25,Non-Binary,Married,Manager,8,91125.7,82,0.91,True,8,Large,4.4,9.9,False,1,6,13,10,5,6,5,20,False,True,False,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35371,42,Male,Divorced,HR,9,176374.4,39,0.28,False,8,Medium,5.6,9.8,True,0,7,4,9,5,2,2,58,False,False,False,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35376,32,Male,Married,HR,23,184597.0,73,1.03,True,6,Large,6.9,9.9,False,10,1,19,10,8,10,8,76,True,True,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35380,50,Female,Single,Developer,31,198153.51,62,1.29,True,8,Large,7.8,1.6,True,3,6,30,1,4,2,5,85,True,False,False,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35385,61,Male,Divorced,Manager,38,79062.87,54,1.52,False,4,Medium,6.0,3.7,True,9,6,26,2,9,3,4,51,True,False,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35402,25,Female,Married,Developer,30,56704.92,55,1.72,True,2,Large,6.7,9.7,False,4,0,21,8,7,9,0,38,True,True,False,Occasional,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35411,21,Female,Single,Support,28,64414.88,72,1.8,False,0,Medium,4.8,8.6,True,2,6,30,10,6,6,4,62,True,False,True,Occasional,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35412,46,Male,Widowed,Sales,12,162901.76,66,1.71,False,7,Small,8.0,4.9,True,7,3,18,4,1,5,9,90,True,False,False,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35422,18,Female,Divorced,Manager,30,98792.09,38,0.34,True,6,Medium,8.0,6.4,True,1,5,22,2,9,9,2,69,True,True,False,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35428,56,Female,Widowed,Manager,12,109969.28,87,1.73,False,1,Small,5.0,6.4,True,2,8,11,2,6,9,3,80,True,False,False,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35429,43,Male,Divorced,Developer,33,72224.34,71,0.64,False,9,Medium,8.3,6.4,True,2,4,4,8,10,5,0,36,False,False,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35432,63,Female,Widowed,Support,15,152061.69,66,2.69,False,3,Large,4.3,4.4,True,3,1,4,9,10,5,8,33,True,True,False,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35433,40,Male,Single,Manager,33,146543.94,46,0.8,False,1,Small,6.9,3.8,True,1,8,2,9,10,5,5,1,False,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35441,51,Non-Binary,Widowed,Manager,17,125763.54,65,2.68,True,1,Large,4.2,4.6,False,1,1,16,0,4,5,1,34,False,True,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35442,31,Female,Divorced,Developer,17,79733.42,52,1.41,False,9,Medium,7.5,0.0,True,9,0,29,3,8,1,9,20,True,False,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35446,61,Non-Binary,Widowed,Analyst,24,138510.75,49,2.85,True,5,Medium,6.3,2.3,True,9,2,15,3,3,7,4,98,True,True,False,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35464,30,Male,Divorced,Sales,22,124363.52,80,0.26,False,4,Large,7.5,3.2,True,0,5,18,6,2,4,0,97,False,False,False,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35470,65,Non-Binary,Single,HR,2,142071.83,78,2.76,True,2,Medium,5.9,7.4,False,3,7,3,0,2,2,0,48,False,False,False,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35475,19,Non-Binary,Single,Analyst,6,110628.42,68,0.87,False,4,Medium,5.7,1.5,False,6,0,29,10,6,9,5,14,False,False,True,Occasional,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35476,30,Female,Married,HR,2,134323.06,68,0.06,False,0,Large,4.6,5.8,False,0,4,16,5,2,8,0,68,True,False,False,Yes,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35492,64,Male,Divorced,Manager,40,138437.09,74,2.86,True,8,Small,6.1,8.6,True,4,6,3,4,3,1,10,26,False,True,False,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35493,61,Male,Married,HR,10,64761.65,40,2.83,True,10,Large,5.9,6.6,False,7,2,14,1,8,7,0,91,False,True,True,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35498,30,Male,Divorced,Developer,19,54804.96,87,2.86,False,3,Large,4.0,5.6,False,2,5,22,0,10,4,0,55,False,True,False,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35503,55,Male,Married,Developer,2,127786.06,68,0.65,False,10,Small,8.7,7.2,True,1,4,0,9,0,8,9,79,True,True,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35506,28,Male,Divorced,Developer,8,143103.9,66,1.81,True,10,Medium,6.6,0.5,True,0,9,23,2,2,1,8,97,False,False,True,Occasional,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35509,20,Female,Widowed,Sales,9,106375.11,63,2.71,True,10,Medium,4.5,8.9,True,5,6,7,0,4,1,7,15,False,True,False,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35511,51,Male,Divorced,Sales,30,166086.55,62,2.62,False,0,Large,5.0,0.0,True,4,1,17,4,0,4,8,4,True,False,True,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35512,50,Male,Single,Manager,3,51888.48,44,0.34,False,9,Medium,8.8,8.4,True,10,9,9,7,0,4,10,41,True,True,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35515,45,Male,Widowed,Manager,3,57263.79,56,2.5,False,8,Large,5.3,9.9,False,10,3,24,6,10,8,3,19,False,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35517,55,Female,Married,Manager,27,64887.82,65,0.0,False,9,Small,5.3,5.6,False,6,7,11,4,3,1,5,75,True,False,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35533,58,Male,Married,Developer,21,113285.5,37,1.64,True,8,Small,8.9,5.9,True,6,0,3,9,1,8,0,37,True,False,False,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35538,59,Non-Binary,Divorced,Developer,36,77964.01,56,2.42,False,10,Large,4.9,0.2,True,3,1,28,10,10,2,1,60,True,True,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35550,36,Male,Divorced,HR,0,83634.46,67,1.12,True,5,Small,5.3,8.4,True,4,6,16,0,8,7,0,74,False,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35553,39,Non-Binary,Widowed,Analyst,28,166293.08,51,2.6,True,6,Large,6.5,5.3,False,0,1,16,9,9,0,10,46,True,False,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35558,52,Male,Widowed,Sales,25,59589.1,89,0.7,False,5,Large,7.3,7.4,True,1,9,30,6,8,6,0,40,True,False,False,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35563,20,Male,Widowed,Developer,25,107833.48,39,0.14,False,0,Large,5.4,3.4,False,10,5,11,3,7,1,4,55,False,True,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35567,62,Female,Divorced,Developer,13,71222.48,87,1.29,True,2,Medium,8.8,2.2,True,9,6,6,4,9,10,4,70,False,False,False,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35568,32,Female,Widowed,Analyst,13,176151.38,76,0.28,True,4,Large,6.0,9.9,True,5,7,26,6,4,3,5,96,False,True,True,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35572,39,Non-Binary,Widowed,Developer,23,147611.02,83,0.1,False,3,Large,8.9,9.3,False,7,4,20,3,5,2,10,54,True,False,False,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35577,56,Male,Single,Manager,39,79396.23,52,0.79,True,6,Small,8.4,9.9,False,4,0,0,1,5,3,4,90,True,True,True,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35580,28,Non-Binary,Married,HR,29,185512.79,65,0.98,True,0,Small,7.8,9.5,True,6,0,11,6,2,7,1,89,False,False,True,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35582,55,Male,Married,Developer,10,96386.52,81,1.81,True,4,Small,6.6,8.9,False,0,1,12,0,9,7,9,64,True,False,True,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35591,45,Non-Binary,Widowed,Manager,2,121152.55,77,2.74,False,4,Medium,8.1,4.0,True,2,10,6,1,3,3,10,54,False,False,True,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35592,58,Non-Binary,Widowed,HR,39,187467.36,37,0.1,False,1,Medium,5.0,1.1,True,2,7,1,6,9,2,8,83,False,False,False,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35610,62,Male,Married,HR,35,88575.03,59,0.19,False,0,Large,8.5,1.8,True,8,5,12,9,5,4,5,78,False,True,True,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35611,24,Female,Single,Sales,39,81010.02,50,1.4,False,8,Medium,5.9,4.4,True,10,3,8,1,5,0,8,94,False,False,False,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35613,48,Female,Widowed,Sales,0,37707.9,67,2.05,True,4,Large,5.5,0.4,True,0,10,30,10,2,7,2,24,False,True,True,Occasional,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35616,52,Female,Divorced,Analyst,35,84542.63,43,2.87,True,5,Medium,6.6,4.8,False,10,0,11,4,9,7,0,53,False,False,True,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35618,61,Female,Single,Analyst,3,179634.59,68,1.63,True,7,Large,6.1,5.4,False,1,10,11,0,5,4,9,64,False,False,True,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35623,27,Non-Binary,Married,Analyst,19,138744.19,39,1.19,True,4,Medium,5.2,3.1,False,7,3,3,1,9,3,2,87,True,False,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35654,55,Male,Divorced,Manager,39,129535.36,55,1.49,False,2,Large,6.5,4.2,True,10,0,15,5,8,8,3,23,False,False,False,Occasional,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35655,49,Non-Binary,Divorced,HR,3,63434.27,89,2.16,True,5,Large,4.6,9.5,False,8,7,2,2,6,6,8,80,False,False,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35656,31,Female,Widowed,Analyst,40,172825.38,53,1.7,True,7,Small,5.2,0.4,False,2,3,8,4,0,6,0,93,True,True,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35659,57,Non-Binary,Single,Support,10,40790.6,72,2.56,True,7,Small,8.9,0.4,False,1,10,14,5,3,7,5,2,True,False,False,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35660,48,Non-Binary,Widowed,Analyst,4,173306.47,85,2.18,False,9,Small,6.8,5.8,False,3,2,12,3,2,10,4,88,False,True,True,Yes,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35661,54,Male,Married,Support,6,163402.38,51,2.09,False,1,Large,5.1,6.3,True,4,10,26,7,3,5,7,40,False,True,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35665,45,Male,Married,Developer,28,81511.2,81,2.48,True,0,Medium,8.0,5.7,True,8,2,14,10,0,1,4,92,True,True,False,Yes,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35684,56,Female,Divorced,Sales,11,44534.46,62,0.78,True,9,Medium,7.3,1.7,False,3,5,26,3,5,4,8,6,True,False,True,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35700,21,Non-Binary,Widowed,Manager,18,101702.48,69,1.51,False,3,Large,8.2,2.3,False,9,10,19,4,8,9,0,78,True,True,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35705,22,Male,Widowed,Analyst,34,54134.8,55,1.08,False,8,Small,7.9,1.1,True,3,5,22,7,6,0,9,41,True,True,False,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35718,29,Non-Binary,Married,Analyst,7,128776.04,78,1.12,True,4,Small,5.6,5.5,True,9,1,4,5,0,6,10,8,True,True,True,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35725,38,Male,Divorced,Developer,39,51423.05,40,2.2,False,1,Large,8.5,8.0,True,1,6,20,0,7,0,5,51,False,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35731,52,Male,Married,Manager,29,142976.58,85,1.71,True,2,Small,5.2,3.3,False,8,9,15,0,9,8,6,3,True,False,True,Occasional,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35734,43,Non-Binary,Widowed,Sales,2,95271.0,72,2.34,False,5,Medium,4.1,5.6,True,9,1,21,9,2,4,3,75,False,True,True,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35735,28,Female,Married,Sales,18,51836.0,65,2.66,False,2,Small,5.2,4.1,False,9,2,18,1,6,9,9,83,False,False,True,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35744,64,Female,Married,Manager,3,32200.96,67,0.67,False,10,Medium,7.5,5.5,True,2,4,21,5,7,6,1,67,False,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35746,60,Non-Binary,Widowed,Manager,17,189347.49,75,1.24,False,6,Large,8.8,0.3,False,0,6,12,0,1,3,3,22,True,True,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35748,30,Female,Widowed,Support,3,103710.92,53,1.54,False,6,Large,5.2,7.5,False,9,5,12,10,3,1,6,30,False,True,True,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35750,55,Female,Single,HR,30,101370.29,48,2.36,True,0,Medium,7.0,9.4,True,4,4,11,5,2,1,8,16,True,False,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35754,65,Female,Widowed,Support,36,64059.27,89,1.46,True,2,Small,4.0,3.5,False,6,5,7,3,10,9,4,62,True,False,True,Occasional,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35774,49,Female,Divorced,Analyst,4,95192.44,79,1.89,False,7,Medium,8.2,3.6,True,0,8,1,0,0,2,1,42,False,False,True,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35775,59,Male,Single,Sales,38,49601.23,87,2.51,True,9,Large,7.1,0.8,False,2,0,0,5,6,9,1,6,False,False,False,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35776,35,Non-Binary,Married,Support,21,127882.43,63,1.99,True,7,Small,7.5,7.3,False,0,0,4,3,4,8,1,86,False,False,True,Occasional,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35779,32,Female,Divorced,Support,9,94456.15,38,0.49,True,1,Small,8.6,1.5,True,0,10,3,7,1,8,9,48,True,True,False,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35780,40,Female,Widowed,Developer,35,181504.7,43,0.46,False,6,Large,7.3,2.5,True,6,0,9,4,1,6,2,92,True,False,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35788,18,Male,Divorced,Support,20,161215.55,37,1.62,True,9,Medium,8.5,0.5,True,2,6,0,10,2,10,4,37,False,True,True,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35797,42,Non-Binary,Widowed,Developer,9,143791.03,36,2.56,True,4,Small,6.0,9.0,False,6,9,27,10,8,2,3,47,False,True,True,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35808,53,Non-Binary,Divorced,HR,10,77023.82,72,2.68,True,0,Large,7.3,7.8,False,1,0,17,10,9,8,0,35,True,True,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35815,50,Male,Single,Developer,16,121629.54,49,1.19,False,8,Medium,4.5,3.8,True,4,1,26,5,0,0,5,28,False,False,False,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35819,33,Female,Widowed,Manager,33,38802.75,46,1.03,True,2,Large,6.7,6.0,False,8,6,27,10,8,8,1,32,True,False,False,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35820,29,Non-Binary,Married,HR,8,183755.57,63,1.47,False,0,Medium,5.7,7.4,False,8,7,19,0,2,2,2,36,True,False,False,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35829,27,Male,Married,Analyst,18,127229.77,45,0.86,True,0,Large,5.3,4.0,True,3,0,23,7,5,3,1,33,True,False,True,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35831,34,Non-Binary,Divorced,Support,21,197827.85,48,2.64,False,1,Large,5.7,8.3,False,8,3,22,2,6,5,4,83,False,True,False,No,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35863,28,Female,Divorced,Support,32,189980.82,71,0.1,False,8,Medium,8.7,6.4,False,7,5,13,2,1,4,0,10,False,False,True,Occasional,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35870,18,Non-Binary,Widowed,Analyst,26,153797.04,82,2.04,True,9,Large,5.1,4.8,True,7,10,26,7,7,4,9,79,True,True,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35873,18,Male,Single,Developer,27,68171.92,62,1.2,False,5,Small,4.5,2.1,True,10,3,28,4,10,2,9,44,True,True,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35877,62,Male,Divorced,Manager,28,21098.41,75,1.18,False,6,Medium,5.6,6.1,False,2,0,29,3,5,8,2,39,False,True,True,Occasional,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35884,43,Female,Married,Manager,33,88146.79,56,1.01,False,0,Medium,7.8,2.4,True,0,6,3,2,5,2,2,88,False,True,True,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35890,48,Non-Binary,Single,Manager,35,147900.54,88,0.4,True,3,Small,8.4,7.2,True,4,1,6,7,1,0,9,37,False,False,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35894,38,Female,Divorced,Developer,29,190908.86,58,2.38,False,2,Large,5.6,5.4,True,0,3,26,4,9,3,4,52,False,True,True,No,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35900,54,Female,Single,Sales,31,179580.5,78,1.97,False,4,Medium,6.1,7.0,True,7,0,6,6,7,4,1,81,True,False,False,No,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35914,52,Non-Binary,Divorced,Analyst,8,175715.84,57,1.7,True,2,Medium,8.8,9.6,True,3,3,25,4,3,2,1,4,True,True,True,No,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35918,20,Female,Divorced,Sales,4,23463.15,37,1.02,True,3,Small,7.0,4.3,False,6,6,2,7,5,1,8,96,False,True,False,Yes,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35923,22,Non-Binary,Widowed,Analyst,24,92619.96,73,1.34,True,5,Small,6.2,3.3,True,10,0,25,4,10,1,5,39,True,True,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35926,44,Female,Widowed,Analyst,34,118984.43,57,1.61,True,9,Large,7.9,0.3,True,6,3,17,3,9,4,4,30,True,False,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35937,62,Male,Married,Analyst,5,55562.24,60,0.27,False,3,Small,6.1,2.8,False,9,6,10,7,8,8,6,84,False,True,False,Yes,Tier-1
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35940,42,Female,Single,Support,21,89640.8,39,1.63,False,1,Large,7.1,7.7,False,9,1,16,5,6,6,5,79,True,False,True,Yes,Tier-3
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35945,39,Female,Widowed,Developer,10,193452.25,78,2.6,False,4,Medium,7.9,0.2,False,3,5,20,2,10,2,0,29,False,False,True,Occasional,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35947,38,Male,Widowed,Analyst,32,130168.3,67,2.71,False,1,Large,6.3,6.5,True,2,1,27,9,1,1,1,73,False,True,False,Yes,Tier-2
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35950,33,Male,Married,Analyst,37,142673.11,81,1.39,True,5,Medium,8.5,8.0,False,6,5,16,6,1,7,9,61,False,True,False,Yes,Metro
HR8270,28,HR,Suburb,PG,Referral,5,2,0,1,0,86750,1,35952,46,Male,Divorced,Manager,33,50426.61,75,1.11,False,2,Medium,5.1,3.3,False,2,8,18,1,1,7,4,38,False,False,False,Yes,Tier-2
